time,open,high,low,close,Candle high,Candle low,TBbox,BBbox,test BaseLine,test BaseLine,test_ema,Go Long,Go Short,Exit Long,Exit Short,Volume,Volume MA
1677250800,12109,12115.5,12095,12115.5,12116,12090,12170.25,12090,12131.64999999998,12137.583333333323,12126.117424577682,0,0,0,0,38,20.85
1677251100,12112,12118.5,12080,12088.25,12116,12090,12170.25,12090,12127.708333333312,12134.19999999999,12118.543939662146,0,1,0,0,81,24.8
1677251400,12092,12092,12074.25,12077.5,12118.5,12080,12170.25,12090,12122.041666666644,12129.058333333322,12110.335151729716,0,0,0,0,16,21.6
1677251700,12075,12088.25,12068.75,12088.25,12118.5,12080,12170.25,12090,12115.991666666645,12123.333333333323,12105.918121383773,0,0,0,0,18,20.5
1677252000,12076,12080.75,12072,12080.25,12118.5,12080,12170.25,12090,12108.766666666643,12116.44999999999,12100.784497107019,0,0,0,0,13,20.3
1677252300,12082.25,12093,12082,12093,12118.5,12080,12170.25,12090,12101.43333333331,12109.633333333324,12099.227597685614,0,0,0,0,7,19.7
1677252600,12082,12086.5,12080.75,12086.5,12088.25,12068.75,12170.25,12090,12095.866666666645,12103.57499999999,12096.682078148491,0,0,0,0,3,19.65
1677252900,12091.5,12094,12074.25,12074.25,12088.25,12068.75,12170.25,12090,12091.466666666645,12098.641666666656,12092.195662518792,0,0,0,0,13,19.55
1677253200,12073.5,12088.75,12068,12088.75,12088.25,12068.75,12170.25,12090,12088.166666666644,12094.524999999989,12091.506530015035,0,0,0,0,18,20.25
1677253500,12090,12095,12083,12083,12088.25,12068.75,12170.25,12090,12085.766666666643,12091.691666666657,12089.805224012027,0,0,0,0,21,21
1677253800,12070,12070,12066,12066,12095,12083,12170.25,12090,12084.05833333331,12089.666666666657,12085.04417920962,0,0,0,0,4,20.85
1677254100,12062.25,12072.75,12059.5,12072.75,12095,12083,12170.25,12090,12082.641666666643,12087.933333333325,12082.585343367697,0,0,0,0,22,21.8
1677254400,12072.5,12074.5,12058,12058,12072.75,12059.5,12095,12058,12080.741666666645,12086.616666666656,12077.668274694157,0,0,0,0,17,22.4
1677254700,12069,12075,12067,12073.25,12072.75,12059.5,12095,12058,12078.43333333331,12084.774999999989,12076.784619755326,0,0,0,0,46,24.5
1677255000,12075.25,12080,12075.25,12080,12075,12067,12095,12058,12076.00833333331,12082.416666666657,12077.427695804261,0,0,0,0,2,21.1
1677255300,12090.5,12091.5,12090.5,12091.5,12075,12067,12095,12058,12074.341666666644,12068.891666666648,12080.24215664341,0,0,0,1,5,18.95
1677255600,12083,12095.75,12082,12092.5,12075,12067,12095,12058,12074.23333333331,12068.916666666648,12082.693725314728,0,0,0,0,4,18.7
1677255900,12092,12113.75,12092,12112.25,12075,12067,12095,12058,12076.391666666643,12070.783333333313,12088.604980251783,0,0,0,0,11,17.35
1677256200,12104,12104,12094.75,12100,12113.75,12092,12095,12058,12079.983333333308,12074.116666666647,12090.883984201426,0,0,0,0,6,17.55
1677256500,12094.25,12094.25,12087,12087,12113.75,12092,12095,12058,12084.324999999975,12077.87499999998,12090.10718736114,0,0,0,0,3,17.4
1677256800,12096,12115,12096,12115,12113.75,12092,12095,12058,12089.549999999976,12082.07499999998,12095.085749888913,0,0,0,0,3,15.65
1677257100,12117,12130,12117,12123,12113.75,12092,12095,12058,12094.941666666642,12086.62499999998,12100.66859991113,0,0,0,0,14,12.3
1677257400,12135.5,12150,12132,12132,12113.75,12092,12095,12058,12100.333333333308,12091.758333333315,12106.934879928904,0,0,0,0,25,12.75
1677257700,12126.25,12127.75,12118.5,12118.75,12150,12132,12095,12058,12104.541666666642,12096.549999999981,12109.297903943123,0,0,0,0,25,13.1
1677258000,12125,12125,12111,12111,12150,12132,12095,12058,12108.65833333331,12101.216666666647,12109.638323154499,0,0,0,0,3,12.6
1677258300,12112.5,12112.5,12108,12110,12150,12132,12150,12108,12112.374999999976,12105.891666666648,12109.7106585236,0,0,0,0,8,12.65
1677258600,12111,12118,12110.5,12118,12150,12132,12150,12108,12115.141666666641,12110.166666666648,12111.36852681888,0,0,0,0,4,12.7
1677258900,12118,12118,12109,12109,12150,12132,12150,12108,12116.124999999976,12124.591666666654,12110.894821455104,0,0,0,0,2,12.15
1677259200,12096.75,12106,12096.75,12106,12112.5,12108,12150,12108,12116.024999999974,12124.133333333322,12109.915857164084,0,0,0,0,4,11.45
1677259500,12104,12110,12098.75,12110,12112.5,12108,12150,12108,12115.266666666641,12122.383333333322,12109.932685731266,0,0,0,0,4,10.6
1677259800,12113,12113,12098,12098,12112.5,12108,12150,12108,12113.308333333307,12119.624999999987,12107.546148585014,0,0,0,0,5,10.65
1677260100,12095,12095,12093.75,12093.75,12113,12098,12150,12108,12110.708333333308,12116.183333333322,12104.78691886801,0,0,0,0,2,9.65
1677260700,12072.25,12076,12072.25,12076,12113,12098,12150,12108,12107.174999999974,12111.741666666656,12099.029535094409,0,0,0,0,3,8.95
1677261000,12078,12078,12077.5,12077.5,12113,12098,12150,12108,12103.458333333307,12107.433333333322,12094.723628075528,0,0,0,0,2,6.75
1677261300,12080,12080,12075,12077,12113,12098,12150,12108,12099.066666666642,12102.84999999999,12091.178902460422,0,0,0,0,4,6.85
1677261600,12075,12075,12075,12075,12080,12075,12150,12108,12093.941666666642,12097.49999999999,12087.943121968337,0,0,0,0,1,6.65
1677261900,12072,12072,12065,12065,12080,12075,12150,12108,12088.258333333308,12091.366666666656,12083.35449757467,0,0,0,0,6,6.75
1677262200,12069,12071.25,12069,12069,12072,12065,12150,12108,12083.149999999974,12085.841666666658,12080.483598059736,0,0,0,0,3,6.35
1677262500,12070,12070,12070,12070,12072,12065,12150,12108,12078.891666666641,12081.44999999999,12078.386878447789,0,0,0,0,1,6.1
1677262800,12080,12088.5,12080,12088.5,12072,12065,12150,12108,12075.96666666664,12074.974999999979,12080.409502758232,0,0,0,0,2,6.05
1677263100,12096.75,12096.75,12096.75,12096.75,12072,12065,12150,12108,12074.866666666641,12073.783333333313,12083.677602206586,0,0,0,0,3,6.05
1677263400,12088,12088,12070.5,12070.5,12072,12065,12150,12108,12074.71666666664,12077.17499999999,12081.042081765268,0,0,0,0,7,5.7
1677263700,12090,12090,12082.5,12089,12088,12070.5,12150,12108,12076.191666666642,12074.708333333314,12082.633665412215,0,0,0,0,3,4.6
1677264000,12100,12100,12100,12100,12088,12070.5,12150,12108,12078.899999999974,12076.983333333314,12086.106932329772,0,0,0,0,3,3.5
1677264300,12099.75,12099.75,12099.75,12099.75,12088,12070.5,12150,12108,12082.233333333308,12080.166666666648,12088.835545863818,0,0,0,0,1,3.4
1677264600,12097.5,12105,12097.5,12103,12088,12070.5,12150,12108,12085.391666666641,12083.208333333314,12091.668436691054,0,0,0,0,5,3.25
1677264900,12103.25,12109.25,12102.75,12108.5,12088,12070.5,12150,12108,12089.09166666664,12086.599999999982,12095.034749352842,0,0,0,0,10,3.55
1677265200,12096,12096,12096,12096,12109.25,12102.75,12150,12108,12092.84166666664,12090.258333333315,12095.227799482274,0,0,0,0,1,3.5
1677265500,12109.5,12109.5,12109.5,12109.5,12109.25,12102.75,12150,12108,12096.241666666641,12093.783333333313,12098.08223958582,0,0,0,0,1,3.35
1677265800,12098,12098,12095.75,12095.75,12109.25,12102.75,12150,12108,12098.508333333308,12100.283333333324,12097.615791668655,0,0,0,0,2,3.25
1677266100,12110,12110,12110,12110,12109.25,12102.75,12150,12108,12100.633333333308,12098.32499999998,12100.092633334923,0,0,0,0,1,3.05
1677266400,12103,12109.75,12099.25,12099.25,12109.25,12102.75,12150,12108,12102.24166666664,12103.241666666656,12099.924106667939,0,0,0,0,5,3.2
1677266700,12110,12110,12100,12100,12109.75,12099.25,12150,12108,12102.716666666638,12104.349999999991,12099.93928533435,0,0,0,0,3,3.2
1677267000,12105,12105,12105,12105,12109.75,12099.25,12150,12108,12102.808333333305,12105.108333333323,12100.95142826748,0,0,0,0,1,3.15
1677267600,12093,12093,12093,12093,12109.75,12099.25,12150,12108,12102.49166666664,12105.383333333324,12099.361142613985,0,0,0,0,1,3
1677267900,12111,12112,12111,12112,12109.75,12099.25,12150,12108,12102.37499999997,12102.14999999998,12101.888914091189,0,0,0,0,2,3.05
1677268200,12121.25,12125.25,12121.25,12123.5,12109.75,12099.25,12150,12108,12102.833333333307,12102.691666666646,12106.21113127295,0,0,0,0,4,2.95
1677268500,12126,12144.5,12126,12142.25,12109.75,12099.25,12150,12108,12105.008333333304,12104.216666666647,12113.41890501836,0,0,0,0,15,3.55
1677268800,12147,12151,12140,12140,12144.5,12126,12150,12108,12108.216666666638,12106.77499999998,12118.735124014687,0,0,0,0,7,3.85
1677269100,12134.75,12134.75,12134.5,12134.5,12144.5,12126,12150,12108,12112.958333333305,12110.866666666647,12121.88809921175,0,0,0,0,2,3.85
1677270000,12125,12131,12125,12131,12144.5,12126,12150,12108,12118.424999999972,12115.516666666646,12123.7104793694,0,0,0,0,2,3.8
1677270300,12125,12131,12107,12107,12144.5,12126,12151,12107,12123.274999999972,12126.566666666658,12120.368383495519,0,0,0,0,11,4
1677270600,12105,12106.5,12100,12100,12131,12107,12151,12107,12125.908333333306,12130.199999999992,12116.294706796416,0,0,0,0,3,4
1677270900,12089.25,12093.75,12089.25,12090,12131,12107,12151,12107,12125.46666666664,12130.774999999992,12111.035765437133,0,0,0,0,4,4.05
1677271200,12090,12095.25,12087,12095,12131,12107,12151,12107,12122.54166666664,12128.499999999993,12107.828612349706,0,1,0,0,23,5.15
1677271500,12094.25,12094.25,12094.25,12094.25,12095.25,12087,12151,12107,12117.008333333308,12123.608333333324,12105.112889879765,0,0,0,0,1,4.95
1677271800,12100,12100,12080,12092.5,12095.25,12087,12151,12107,12110.358333333306,12117.04999999999,12102.590311903812,0,0,0,0,8,4.85
1677272100,12127.75,12131.25,12125,12126.75,12095.25,12087,12151,12107,12105.149999999972,12102.466666666647,12107.42224952305,0,0,0,0,9,5.25
1677272400,12130.25,12132.75,12125.75,12132.75,12095.25,12087,12151,12107,12102.774999999972,12099.31666666665,12112.48779961844,0,0,0,1,8,5.6
1677272700,12128.5,12128.5,12128.5,12128.5,12131.25,12125,12151,12107,12103.183333333305,12099.241666666649,12115.690239694752,0,0,0,0,1,5.55
1677273000,12133,12135,12133,12135,12131.25,12125,12151,12107,12106.26666666664,12102.041666666648,12119.552191755802,0,0,0,0,3,5.65
1677273300,12137.25,12137.25,12137.25,12137.25,12131.25,12125,12151,12107,12112.066666666638,12107.774999999981,12123.091753404642,0,0,0,0,1,5.45
1677273600,12133.75,12133.75,12133.75,12133.75,12132.75,12125.75,12151,12107,12118.583333333307,12114.699999999983,12125.223402723714,0,0,0,0,1,5.35
1677273900,12136.75,12136.75,12136.75,12136.75,12132.75,12125.75,12151,12107,12124.34166666664,12121.158333333313,12127.528722178971,1,0,0,0,11,5.85
1677274200,12137,12137,12132,12132,12136.75,12136.75,12137.25,12132,12128.79166666664,12126.516666666648,12128.422977743177,0,0,0,0,8,6.2
1677275400,12135.25,12135.25,12135.25,12135.25,12136.75,12136.75,12137.25,12132,12132.133333333304,12130.566666666646,12129.788382194542,0,0,0,0,1,6.15
1677275700,12130.75,12130.75,12130.75,12130.75,12136.75,12136.75,12137.25,12132,12133.899999999972,12134.549999999994,12129.980705755634,0,0,0,0,1,6
1677452700,12137,12138.75,12137,12138.75,12136.75,12136.75,12137.25,12132,12134.34166666664,12133.849999999979,12131.734564604507,0,0,0,0,2,5.35
1677453000,12140,12140,12137.5,12137.5,12137,12132,12137.25,12132,12134.574999999973,12134.324999999977,12132.887651683606,0,0,0,0,3,5.15
1677453300,12127.75,12131.25,12127.75,12131.25,12140,12137.5,12137.25,12132,12134.649999999974,12135.649999999994,12132.560121346885,0,0,0,0,2,5.15
1677453600,12125,12125,12125,12125,12140,12137.5,12137.25,12132,12134.266666666641,12135.183333333327,12131.048097077508,0,0,1,0,1,5.1
1677453900,12128.75,12131,12128.75,12131,12140,12137.5,12140,12125,12133.883333333308,12134.71666666666,12131.038477662007,0,0,0,0,5,4.8
1677454200,12135,12135,12135,12135,12131,12128.75,12140,12125,12133.59166666664,12132.683333333312,12131.830782129606,0,0,0,0,1,4.7
1677454500,12138,12146.5,12138,12146.5,12131,12128.75,12140,12125,12133.433333333307,12132.108333333314,12134.764625703685,0,0,0,0,3,4.65
1677454800,12147.75,12150,12147.75,12150,12131,12128.75,12140,12125,12133.874999999973,12132.17499999998,12137.811700562948,0,0,0,0,3,3.65
1677455100,12153,12153,12153,12153,12131,12128.75,12140,12125,12135.274999999974,12133.316666666646,12140.849360450358,0,0,0,0,1,3.65
1677456000,12147,12149,12147,12149,12146.5,12138,12140,12125,12137.616666666641,12135.408333333313,12142.479488360286,0,0,0,0,3,3.4
1677456300,12141.5,12143.75,12141,12143.75,12146.5,12138,12140,12125,12140.241666666641,12137.766666666646,12142.733590688229,0,0,0,0,3,3.1
1677457800,12143.75,12143.75,12143.75,12143.75,12146.5,12138,12153,12141,12142.899999999974,12140.383333333311,12142.936872550583,0,0,0,0,1,2.75
1677458700,12148,12148,12148,12148,12150,12147.75,12153,12141,12145.191666666642,12142.991666666645,12143.949498040467,0,0,0,0,1,2.75
1677459300,12149.75,12149.75,12149.75,12149.75,12149,12147,12153,12141,12146.749999999976,12144.824999999977,12145.109598432373,0,0,0,0,1,2.65
1677460200,12153,12153,12153,12153,12149,12147,12153,12141,12147.508333333308,12145.92499999998,12146.687678745899,0,0,0,0,1,2.65
1677461100,12158,12159.75,12158,12159.75,12149,12147,12153,12141,12148.199999999975,12146.983333333314,12149.300142996719,0,0,0,0,2,2.7
1677461400,12161.25,12161.25,12161.25,12161.25,12159.75,12158,12153,12141,12149.183333333307,12148.42499999998,12151.690114397376,0,0,0,0,1,2.2
1677461700,12162.5,12162.5,12162.5,12162.5,12159.75,12158,12153,12141,12150.741666666641,12150.158333333311,12153.8520915179,0,0,0,0,1,1.85
1677462000,12159.25,12159.25,12159,12159,12159.75,12158,12153,12141,12152.674999999976,12152.191666666644,12154.88167321432,0,0,0,0,2,1.9
1677462300,12164,12164,12164,12164,12159.75,12158,12153,12141,12155.083333333308,12154.699999999977,12156.705338571457,0,0,0,0,1,1.9
1677462600,12171,12171.75,12171,12171.75,12159.75,12158,12153,12141,12157.758333333308,12157.441666666644,12159.714270857166,0,0,0,0,2,1.9
1677462900,12174.5,12174.5,12171.25,12171.25,12159.75,12158,12153,12141,12160.233333333308,12159.949999999977,12162.021416685733,1,0,0,0,30,3.25
1677463200,12172.75,12172.75,12172.75,12172.75,12174.5,12171.25,12153,12141,12162.46666666664,12162.216666666644,12164.167133348587,0,0,0,0,1,3.2
1677463800,12170,12170,12170,12170,12174.5,12171.25,12153,12141,12164.583333333307,12164.366666666645,12165.33370667887,0,0,0,0,1,3.2
1677464100,12171.75,12174.5,12171.75,12173,12174.5,12171.25,12153,12141,12166.691666666642,12166.466666666644,12166.866965343095,0,0,0,0,23,4.1
1677464700,12169.75,12169.75,12165.75,12165.75,12174.5,12171.25,12153,12141,12168.233333333308,12169.033333333327,12166.643572274475,0,1,0,0,30,5.55
1677465600,12167.25,12167.25,12167.25,12167.25,12174.5,12171.25,12153,12141,12169.241666666641,12170.216666666662,12166.76485781958,0,0,0,0,1,5.45
1677466200,12165,12165,12165,12165,12169.75,12165.75,12153,12141,12169.65833333331,12170.699999999995,12166.411886255664,0,0,0,0,1,5.35
1677466800,12171.25,12171.25,12171.25,12171.25,12169.75,12165.75,12153,12141,12169.774999999974,12169.516666666643,12167.379509004531,0,0,0,1,1,5.35
1677468900,12162,12162,12162,12162,12169.75,12165.75,12153,12141,12169.158333333306,12170.291666666662,12166.303607203625,0,0,0,0,1,5.25
1677469800,12156.5,12156.5,12156.5,12156.5,12167.25,12167.25,12153,12141,12167.933333333307,12168.908333333327,12164.3428857629,0,0,0,0,1,5.15
1677471900,12158,12158,12158,12158,12167.25,12167.25,12153,12141,12166.599999999975,12167.283333333327,12163.074308610321,0,0,0,0,1,5.15
1677472800,12156,12158,12156,12158,12167.25,12167.25,12153,12141,12165.16666666664,12165.666666666659,12162.059446888257,0,0,0,0,6,5.4
1677474300,12159.75,12161.75,12159.25,12159.75,12167.25,12167.25,12153,12141,12163.608333333306,12163.99166666666,12161.597557510606,0,0,0,0,16,6.15
1677474600,12159.5,12159.5,12159.5,12159.5,12161.75,12159.25,12153,12141,12161.924999999974,12162.19166666666,12161.178046008485,0,0,0,0,1,6.15
1677475200,12150,12150,12150,12150,12161.75,12159.25,12153,12141,12160.39166666664,12160.59166666666,12158.942436806788,0,0,0,0,1,6.1
1677475500,12144.75,12144.75,12144.75,12144.75,12161.75,12159.25,12153,12141,12158.724999999975,12158.99166666666,12156.10394944543,0,0,0,0,1,6.1
1677475800,12143.25,12143.5,12139,12139,12161.75,12159.25,12153,12141,12156.733333333306,12157.21666666666,12152.683159556345,0,0,0,0,5,6.3
1677476100,12146.75,12146.75,12146.75,12146.75,12143.5,12139,12153,12141,12154.54166666664,12155.174999999994,12151.496527645077,0,0,0,0,1,6.25
1677476400,12143,12145,12143,12145,12143.5,12139,12153,12141,12152.249999999976,12152.96666666666,12150.197222116061,0,0,0,0,2,6.3
1677476700,12148.75,12148.75,12148.75,12148.75,12143.5,12139,12153,12141,12149.999999999976,12150.799999999994,12149.90777769285,0,0,0,0,1,6.25
1677477000,12148,12150.25,12148,12150.25,12143.5,12139,12153,12141,12148.149999999974,12147.774999999974,12149.97622215428,0,0,0,0,3,4.9
1677477600,12146.5,12146.5,12146.5,12146.5,12150.25,12148,12153,12141,12146.99166666664,12147.808333333327,12149.280977723425,0,0,0,0,1,4.9
1677479400,12139,12139,12138.5,12138.5,12150.25,12148,12153,12141,12146.191666666642,12146.808333333327,12147.12478217874,0,0,0,0,2,4.95
1677480300,12140,12140,12140,12140,12150.25,12148,12150.25,12138.5,12145.658333333306,12146.141666666661,12145.699825742991,0,0,0,0,2,3.9
1677482400,12169.75,12169.75,12160,12160,12150.25,12148,12150.25,12138.5,12145.983333333308,12145.341666666644,12148.559860594392,0,0,0,0,2,2.5
1677483600,12165.25,12165.25,12165.25,12165.25,12139,12138.5,12150.25,12138.5,12146.849999999975,12146.274999999974,12151.897888475514,0,0,0,0,1,2.5
1677484800,12174,12200,12174,12195.75,12139,12138.5,12150.25,12138.5,12149.174999999974,12148.016666666641,12160.668310780411,0,0,0,0,6,2.75
1677485100,12190.5,12190.5,12190.5,12190.5,12200,12174,12150.25,12138.5,12152.983333333306,12151.24166666664,12166.63464862433,0,0,0,0,1,2.75
1677485700,12184.25,12184.25,12184.25,12184.25,12200,12174,12150.25,12138.5,12158.54166666664,12156.21666666664,12170.157718899463,0,0,0,0,1,2.75
1677486900,12192,12192,12189,12189,12200,12174,12200,12165.25,12165.233333333306,12162.258333333308,12173.92617511957,0,0,0,0,3,2.85
1677487500,12193,12193,12193,12193,12200,12174,12200,12165.25,12172.474999999971,12168.849999999975,12177.740940095657,0,0,0,0,1,2.85
1677487800,12192,12194.5,12192,12194.5,12192,12189,12200,12165.25,12179.174999999974,12175.46666666664,12181.092752076525,0,0,0,0,2,2.65
1677490200,12207,12207,12207,12207,12192,12189,12200,12165.25,12184.783333333306,12181.71666666664,12186.274201661221,0,0,0,0,2,1.95
1677492000,12196,12196,12196,12196,12192,12189,12200,12165.25,12189.049999999974,12186.62499999997,12188.219361328976,0,0,0,0,1,1.95
1677492900,12196,12196,12195.5,12195.5,12192,12189,12200,12165.25,12192.058333333305,12190.274999999972,12189.675489063182,0,0,0,0,3,2.05
1677493200,12195.5,12195.5,12195.5,12195.5,12196,12195.5,12207,12192,12194.183333333305,12193.04166666664,12190.840391250546,0,0,0,0,1,2.05
1677494700,12191.5,12192,12191.5,12192,12196,12195.5,12207,12192,12195.299999999974,12195.649999999992,12191.072313000437,0,0,0,0,2,1.9
1677495000,12191.75,12191.75,12191.75,12191.75,12196,12195.5,12207,12192,12195.949999999973,12196.216666666658,12191.20785040035,0,0,0,0,1,1.9
1677495300,12188,12188,12188,12188,12196,12195.5,12207,12192,12195.783333333306,12195.966666666658,12190.56628032028,0,0,0,0,1,1.85
1677495900,12189,12189.75,12189,12189.75,12192,12191.5,12207,12192,12195.033333333306,12195.116666666656,12190.403024256224,0,0,0,0,2,1.9
1677496200,12189.25,12189.25,12189.25,12189.25,12192,12191.5,12207,12192,12193.858333333306,12193.92499999999,12190.172419404978,0,0,0,0,2,1.85
1677496800,12193,12193,12193,12193,12192,12191.5,12207,12192,12192.633333333304,12192.474999999975,12190.737935523983,0,0,0,0,1,1.85
1677497400,12198.25,12198.25,12198,12198,12189.75,12189,12207,12192,12191.69999999997,12191.533333333306,12192.190348419186,0,0,0,0,2,1.85
1677498900,12191,12191,12191,12191,12189.75,12189,12207,12192,12191.37499999997,12191.408333333326,12191.952278735349,0,0,0,0,1,1.8
1677499200,12199.5,12200,12199.5,12200,12189.75,12189,12207,12192,12191.658333333306,12191.483333333306,12193.561822988278,0,0,0,0,3,1.85
1677500400,12200,12200,12200,12200,12200,12199.5,12207,12192,12192.49166666664,12192.34166666664,12194.849458390623,0,0,0,0,1,1.85
1677501300,12204.5,12204.5,12204.5,12204.5,12200,12199.5,12207,12192,12193.916666666637,12193.79166666664,12196.7795667125,0,0,0,0,1,1.6
1677501600,12199,12199,12199,12199,12200,12199.5,12207,12192,12195.341666666638,12195.224999999971,12197.22365337,0,0,0,0,1,1.6
1677501900,12202.5,12203.5,12202,12202,12200,12199.5,12207,12192,12196.924999999974,12196.816666666638,12198.178922695999,0,0,0,0,6,1.85
1677502200,12202.5,12202.5,12202.5,12202.5,12203.5,12202,12204.5,12199,12198.49166666664,12198.408333333306,12199.0431381568,0,0,0,0,1,1.75
1677502500,12189,12189,12189,12189,12203.5,12202,12204.5,12199,12199.349999999971,12199.516666666657,12197.03451052544,0,0,0,0,1,1.75
1677502800,12190.75,12190.75,12190.75,12190.75,12203.5,12202,12204.5,12199,12199.39166666664,12199.599999999991,12195.777608420352,0,0,0,0,1,1.7
1677503100,12187.25,12187.25,12187,12187,12203.5,12202,12204.5,12199,12198.649999999972,12198.908333333326,12194.022086736282,0,0,0,0,3,1.75
1677503400,12197.5,12198,12197.5,12198,12187.25,12187,12204.5,12199,12197.74166666664,12198.008333333324,12194.817669389025,0,0,0,0,3,1.85
1677503700,12198.75,12203,12198.75,12203,12187.25,12187,12204.5,12199,12196.483333333306,12196.308333333305,12196.45413551122,0,0,0,0,3,1.85
1677504000,12207.75,12216.75,12207.75,12212,12187.25,12187,12204.5,12199,12195.908333333306,12195.433333333305,12199.563308408975,1,0,0,0,6,2.1
1677504300,12213.75,12213.75,12213.75,12213.75,12216.75,12207.75,12204.5,12199,12196.46666666664,12195.691666666638,12202.40064672718,0,0,0,0,1,2.05
1677504600,12213.75,12221.5,12213.75,12221.5,12216.75,12207.75,12204.5,12199,12198.633333333304,12197.299999999972,12206.220517381744,0,0,0,0,3,2.15
1677504900,12230,12245,12230,12242.5,12216.75,12207.75,12204.5,12199,12202.683333333305,12200.39166666664,12213.476413905395,0,0,0,0,11,2.65
1677505200,12251.5,12259.75,12251.5,12258.25,12216.75,12207.75,12204.5,12199,12208.708333333307,12205.39166666664,12222.431131124316,0,0,0,0,14,3.25
1677505500,12258.25,12264.5,12257,12257,12259.75,12251.5,12204.5,12199,12216.21666666664,12212.158333333304,12229.344904899453,0,0,0,0,5,3.4
1677505800,12267.5,12280.75,12267.5,12272.5,12259.75,12251.5,12204.5,12199,12224.91666666664,12220.091666666638,12237.975923919563,0,0,0,0,8,3.75
1677506100,12272.5,12273,12272.5,12273,12259.75,12251.5,12204.5,12199,12234.566666666638,12229.216666666638,12244.98073913565,0,0,0,0,2,3.75
1677506400,12271.75,12272.25,12269.75,12270,12259.75,12251.5,12204.5,12199,12243.983333333306,12238.774999999972,12249.98459130852,0,0,0,0,8,4.1
1677506700,12266,12266,12258.75,12258.75,12280.75,12267.5,12280.75,12257,12251.933333333307,12247.49166666664,12251.737673046815,0,0,1,0,5,4.2
1677507000,12256.5,12260.25,12256.5,12259.75,12280.75,12267.5,12280.75,12257,12258.133333333308,12254.433333333305,12253.340138437452,0,0,0,0,6,4.45
1677507300,12256,12256,12254.75,12254.75,12280.75,12267.5,12280.75,12257,12262.24166666664,12266.033333333324,12253.622110749962,0,0,0,0,2,4.5
1677507600,12260,12260,12260,12260,12272.25,12269.75,12280.75,12257,12263.958333333305,12267.466666666658,12254.89768859997,0,0,0,0,1,4.5
1677507900,12257,12262,12257,12262,12260.25,12256.5,12280.75,12257,12263.691666666638,12266.841666666654,12256.318150879975,0,0,0,0,4,4.4
1677508200,12271.25,12273.25,12256,12270.75,12260.25,12256.5,12280.75,12257,12262.908333333306,12261.12499999997,12259.204520703981,0,0,0,0,10,4.85
1677508500,12261,12268.25,12250,12250,12273.25,12256,12280.75,12257,12261.783333333306,12264.316666666657,12257.363616563185,0,0,0,0,5,5.05
1677508800,12256,12269,12256,12256,12273.25,12256,12280.75,12257,12260.608333333306,12263.65833333332,12257.090893250548,0,0,0,0,8,5.4
1677509100,12247.25,12256.25,12242,12242,12273.25,12256,12273.25,12242,12259.424999999974,12263.699999999988,12254.07271460044,0,0,0,0,6,5.55
1677509700,12279,12284,12279,12284,12273.25,12256,12273.25,12242,12259.408333333306,12255.733333333306,12260.058171680352,0,0,0,0,5,5.65
1677510000,12284,12290,12275,12290,12273.25,12256,12273.25,12242,12260.299999999972,12256.233333333306,12266.046537344282,1,0,0,0,12,6.1
1677510300,12290.75,12322,12290.75,12319,12273.25,12256,12273.25,12242,12263.09166666664,12258.183333333305,12276.637229875425,0,0,0,0,28,7.2
1677510600,12315.75,12318.75,12304.75,12304.75,12273.25,12256,12273.25,12242,12267.833333333307,12261.974999999975,12282.25978390034,0,0,0,0,30,8.65
1677510900,12306.25,12313,12305.75,12313,12318.75,12304.75,12273.25,12242,12274.899999999972,12267.849999999971,12288.40782712027,0,0,0,0,25,9.75
1677511200,12300,12301.75,12295.25,12295.25,12318.75,12304.75,12322,12275,12282.941666666638,12274.86666666664,12289.776261696217,0,0,0,0,5,9.45
1677511500,12305,12305,12289.25,12289.25,12318.75,12304.75,12322,12275,12290.224999999971,12281.62499999997,12289.671009356975,0,0,1,0,5,9
1677511800,12280.5,12287.25,12275,12285.5,12318.75,12304.75,12322,12275,12295.74999999997,12301.72499999999,12288.836807485579,0,0,0,0,8,9.15
1677512100,12279.75,12279.75,12225.25,12239.75,12313,12305.75,12322,12275,12296.808333333305,12303.908333333324,12279.019445988462,0,0,0,0,11,9.3
1677512400,12231,12235,12218.25,12221,12313,12305.75,12322,12275,12293.174999999972,12301.833333333321,12267.41555679077,0,1,0,0,15,9.95
1677512700,12235.25,12238.75,12220,12237,12235,12218.25,12322,12275,12285.233333333303,12295.766666666656,12261.332445432616,0,0,0,0,15,10.3
1677513000,12238.5,12238.5,12237.75,12237.75,12235,12218.25,12322,12275,12275.19999999997,12286.891666666656,12256.615956346093,0,0,0,0,3,10.2
1677513300,12232,12237.5,12217.25,12237.5,12235,12218.25,12322,12275,12263.591666666638,12275.858333333323,12252.792765076874,0,0,0,0,25,11.15
1677513600,12239.75,12239.75,12239.75,12239.75,12237.5,12217.25,12322,12275,12253.099999999971,12264.649999999989,12250.1842120615,0,0,0,0,1,11.1
1677513900,12247.25,12248,12247.25,12248,12237.5,12217.25,12322,12275,12245.674999999972,12255.174999999988,12249.7473696492,0,0,0,0,5,11.3
1677514200,12248.75,12254.5,12223.5,12223.5,12237.5,12217.25,12322,12275,12240.866666666638,12248.82499999999,12244.49789571936,0,0,0,0,49,13.55
1677514500,12220,12234.75,12217.75,12234.75,12254.5,12223.5,12322,12275,12237.89999999997,12244.44999999999,12242.548316575489,0,0,0,0,11,13.6
